Date,SI1,SI2,SI3,,,
8/02/2013,31.441,31.502,31.552,,,
11/02/2013,30.91,30.971,31.021,,,
12/02/2013,31.019,31.08,31.13,,,
13/02/2013,30.869,30.932,30.982,,,
14/02/2013,30.353,30.415,30.464,,,
15/02/2013,29.849,29.909,29.959,,,
19/02/2013,29.422,29.482,29.533,,,
20/02/2013,28.622,28.681,28.731,,,
21/02/2013,28.699,28.761,28.812,,,
22/02/2013,28.46,28.52,28.571,,,
25/02/2013,28.987,29.047,29.1,,,
26/02/2013,29.26,29.32,29.374,,,
27/02/2013,28.943,28.985,29.04,,,
28/02/2013,28.395,28.432,28.486,,,
1/03/2013,28.451,28.49,28.546,,,
4/03/2013,28.457,28.496,28.552,,,
5/03/2013,28.563,28.604,28.66,,,
6/03/2013,28.76,28.803,28.86,,,
7/03/2013,28.767,28.808,28.866,,,
8/03/2013,28.909,28.948,29.007,,,
11/03/2013,28.812,28.853,28.912,,,
12/03/2013,29.131,29.171,29.231,,,
13/03/2013,28.922,28.958,29.017,,,
14/03/2013,28.772,28.807,28.865,,,
15/03/2013,28.817,28.851,28.91,,,
18/03/2013,28.841,28.874,28.932,,,
19/03/2013,28.81,28.843,28.901,,,
20/03/2013,28.783,28.817,28.875,,,
21/03/2013,29.179,29.212,29.27,,,
22/03/2013,28.666,28.698,28.756,,,
25/03/2013,28.785,28.815,28.874,,,
26/03/2013,28.644,28.679,28.737,,,
27/03/2013,28.612,28.671,28.728,,,
28/03/2013,28.323,28.382,28.44,,,
1/04/2013,27.944,28.004,28.063,,,
2/04/2013,27.248,27.306,27.364,,,
3/04/2013,26.797,26.856,26.915,,,
4/04/2013,26.767,26.828,26.888,,,
5/04/2013,27.22,27.283,27.344,,,
8/04/2013,27.138,27.202,27.264,,,
9/04/2013,27.881,27.947,28.011,,,
10/04/2013,27.653,27.718,27.782,,,
11/04/2013,27.697,27.763,27.827,,,
12/04/2013,26.331,26.393,26.455,,,
15/04/2013,23.361,23.401,23.451,,,
16/04/2013,23.628,23.667,23.711,,,
17/04/2013,23.307,23.349,23.392,,,
18/04/2013,23.245,23.293,23.341,,,
19/04/2013,22.96,23.01,23.059,,,
22/04/2013,23.324,23.374,23.424,,,
23/04/2013,22.817,22.866,22.914,,,
24/04/2013,22.833,22.878,22.924,,,
25/04/2013,24.14,24.182,24.229,,,
26/04/2013,23.758,23.788,23.835,,,
29/04/2013,24.122,24.166,24.215,,,
30/04/2013,24.144,24.185,24.234,,,
1/05/2013,23.305,23.343,23.39,,,
2/05/2013,23.79,23.83,23.878,,,
3/05/2013,23.975,24.014,24.063,,,
6/05/2013,23.918,23.955,24.004,,,
7/05/2013,23.771,23.806,23.854,,,
8/05/2013,23.892,23.927,23.976,,,
9/05/2013,23.879,23.911,23.959,,,
10/05/2013,23.632,23.658,23.705,,,
13/05/2013,23.67,23.696,23.744,,,
14/05/2013,23.355,23.379,23.426,,,
15/05/2013,22.643,22.658,22.704,,,
16/05/2013,22.643,22.659,22.706,,,
17/05/2013,22.339,22.352,22.399,,,
20/05/2013,22.568,22.582,22.629,,,
21/05/2013,22.442,22.455,22.501,,,
22/05/2013,22.458,22.472,22.517,,,
23/05/2013,22.494,22.508,22.553,,,
24/05/2013,22.482,22.496,22.541,,,
28/05/2013,22.18,22.193,22.238,,,
29/05/2013,22.445,22.453,22.498,,,
30/05/2013,22.69,22.736,22.803,,,
31/05/2013,22.243,22.288,22.355,,,
3/06/2013,22.721,22.767,22.834,,,
4/06/2013,22.409,22.457,22.524,,,
5/06/2013,22.472,22.521,22.59,,,
6/06/2013,22.707,22.756,22.826,,,
7/06/2013,21.743,21.792,21.861,,,
10/06/2013,21.925,21.975,22.044,,,
11/06/2013,21.646,21.696,21.765,,,
12/06/2013,21.796,21.846,21.916,,,
13/06/2013,21.583,21.63,21.7,,,
14/06/2013,21.954,22.001,22.07,,,
17/06/2013,21.758,21.805,21.873,,,
18/06/2013,21.677,21.724,21.791,,,
19/06/2013,21.623,21.671,21.738,,,
20/06/2013,19.823,19.865,19.93,,,
21/06/2013,19.959,20.001,20.065,,,
24/06/2013,19.493,19.523,19.58,,,
25/06/2013,19.526,19.552,19.599,,,
26/06/2013,18.587,18.613,18.658,,,
27/06/2013,18.533,18.553,18.598,,,
28/06/2013,19.451,19.47,19.519,,,
1/07/2013,19.56,19.578,19.629,,,
2/07/2013,19.298,19.309,19.359,,,
3/07/2013,19.689,19.7,19.751,,,
5/07/2013,18.726,18.736,18.785,,,
8/07/2013,19.025,19.038,19.087,,,
9/07/2013,19.125,19.138,19.188,,,
10/07/2013,19.151,19.165,19.216,,,
11/07/2013,19.943,19.956,20.006,,,
12/07/2013,19.779,19.792,19.841,,,
15/07/2013,19.826,19.839,19.889,,,
16/07/2013,19.923,19.935,19.984,,,
17/07/2013,19.409,19.42,19.467,,,
18/07/2013,19.376,19.389,19.436,,,
19/07/2013,19.448,19.46,19.506,,,
22/07/2013,20.498,20.509,20.557,,,
23/07/2013,20.246,20.254,20.301,,,
24/07/2013,20.014,20.02,20.067,,,
25/07/2013,20.147,20.154,20.201,,,
26/07/2013,19.765,19.771,19.818,,,
29/07/2013,19.854,19.864,19.911,,,
30/07/2013,19.68,19.727,19.776,,,
31/07/2013,19.628,19.675,19.722,,,
1/08/2013,19.624,19.672,19.721,,,
2/08/2013,19.912,19.961,20.01,,,
5/08/2013,19.72,19.77,19.819,,,
6/08/2013,19.523,19.572,19.622,,,
7/08/2013,19.508,19.557,19.606,,,
8/08/2013,20.193,20.244,20.293,,,
9/08/2013,20.407,20.459,20.508,,,
12/08/2013,21.339,21.394,21.44,,,
13/08/2013,21.343,21.397,21.443,,,
14/08/2013,21.787,21.837,21.884,,,
15/08/2013,22.935,22.985,23.034,,,
16/08/2013,23.322,23.372,23.421,,,
19/08/2013,23.166,23.215,23.263,,,
20/08/2013,23.071,23.118,23.166,,,
21/08/2013,22.963,23.009,23.056,,,
22/08/2013,23.035,23.08,23.127,,,
23/08/2013,23.738,23.781,23.827,,,
26/08/2013,24.01,24.055,24.101,,,
27/08/2013,24.651,24.7,24.746,,,
28/08/2013,24.391,24.439,24.485,,,
29/08/2013,24.09,24.14,24.186,,,
30/08/2013,23.463,23.513,23.559,,,
3/09/2013,24.382,24.429,24.476,,,
4/09/2013,23.369,23.415,23.461,,,
5/09/2013,23.206,23.255,23.301,,,
6/09/2013,23.842,23.891,23.937,,,
9/09/2013,23.668,23.717,23.766,,,
10/09/2013,22.966,23.016,23.063,,,
11/09/2013,23.121,23.172,23.22,,,
12/09/2013,22.099,22.149,22.197,,,
13/09/2013,21.67,21.72,21.768,,,
16/09/2013,21.963,22.009,22.057,,,
17/09/2013,21.735,21.784,21.832,,,
18/09/2013,21.514,21.564,21.611,,,
19/09/2013,23.242,23.292,23.342,,,
20/09/2013,21.876,21.927,21.976,,,
23/09/2013,21.805,21.857,21.905,,,
24/09/2013,21.539,21.586,21.634,,,
25/09/2013,21.838,21.886,21.935,,,
26/09/2013,21.72,21.766,21.814,,,
27/09/2013,21.831,21.879,21.904,,,
30/09/2013,21.708,21.756,21.78,,,
1/10/2013,21.175,21.222,21.246,,,
2/10/2013,21.897,21.945,21.971,,,
3/10/2013,21.786,21.834,21.86,,,
4/10/2013,21.752,21.801,21.827,,,
7/10/2013,22.386,22.435,22.463,,,
8/10/2013,22.443,22.493,22.521,,,
9/10/2013,21.891,21.94,21.968,,,
10/10/2013,21.896,21.946,21.974,,,
11/10/2013,21.259,21.307,21.335,,,
14/10/2013,21.354,21.402,21.431,,,
15/10/2013,21.191,21.239,21.268,,,
16/10/2013,21.365,21.415,21.444,,,
17/10/2013,21.947,21.997,22.025,,,
18/10/2013,21.913,21.963,21.991,,,
21/10/2013,22.278,22.329,22.358,,,
22/10/2013,22.79,22.841,22.871,,,
23/10/2013,22.617,22.667,22.697,,,
24/10/2013,22.822,22.872,22.902,,,
25/10/2013,22.639,22.69,22.719,,,
28/10/2013,22.538,22.589,22.619,,,
29/10/2013,22.492,22.543,22.573,,,
30/10/2013,22.983,23.034,23.064,,,
31/10/2013,21.867,21.917,21.946,,,
1/11/2013,21.837,21.886,21.915,,,
4/11/2013,21.7,21.75,21.778,,,
5/11/2013,21.636,21.687,21.714,,,
6/11/2013,21.768,21.822,21.85,,,
7/11/2013,21.657,21.713,21.742,,,
8/11/2013,21.317,21.375,21.404,,,
11/11/2013,21.282,21.342,21.373,,,
12/11/2013,20.778,20.837,20.868,,,
13/11/2013,20.442,20.497,20.527,,,
14/11/2013,20.722,20.774,20.804,,,
15/11/2013,20.727,20.777,20.807,,,
18/11/2013,20.357,20.402,20.43,,,
19/11/2013,20.334,20.377,20.405,,,
20/11/2013,20.058,20.103,20.132,,,
21/11/2013,19.934,19.976,20.005,,,
22/11/2013,19.862,19.901,19.929,,,
25/11/2013,19.882,19.926,19.955,,,
26/11/2013,19.848,19.893,19.923,,,
27/11/2013,19.633,19.682,19.713,,,
29/11/2013,19.981,20.033,20.066,,,
2/12/2013,19.233,19.289,19.321,,,
3/12/2013,19.011,19.065,19.098,,,
4/12/2013,19.774,19.83,19.864,,,
5/12/2013,19.514,19.57,19.604,,,
6/12/2013,19.465,19.523,19.559,,,
9/12/2013,19.644,19.701,19.737,,,
10/12/2013,20.256,20.315,20.353,,,
11/12/2013,20.298,20.356,20.395,,,
12/12/2013,19.402,19.453,19.491,,,
13/12/2013,19.559,19.604,19.642,,,
16/12/2013,20.049,20.101,20.14,,,
17/12/2013,19.792,19.84,19.878,,,
18/12/2013,20.014,20.059,20.096,,,
19/12/2013,19.143,19.186,19.221,,,
20/12/2013,19.418,19.453,19.489,,,
23/12/2013,19.378,19.413,19.448,,,
24/12/2013,19.453,19.484,19.519,,,
26/12/2013,19.885,19.916,19.951,,,
27/12/2013,20.013,20.049,20.085,,,
30/12/2013,19.615,19.651,19.684,,,
31/12/2013,19.37,19.405,19.438,,,
2/01/2014,20.128,20.164,20.197,,,
3/01/2014,20.211,20.248,20.282,,,
6/01/2014,20.103,20.14,20.174,,,
7/01/2014,19.787,19.823,19.856,,,
8/01/2014,19.539,19.575,19.607,,,
9/01/2014,19.683,19.719,19.751,,,
10/01/2014,20.223,20.26,20.292,,,
13/01/2014,20.385,20.423,20.456,,,
14/01/2014,20.282,20.32,20.353,,,
15/01/2014,20.134,20.172,20.205,,,
16/01/2014,20.054,20.09,20.123,,,
17/01/2014,20.304,20.341,20.375,,,
21/01/2014,19.87,19.906,19.939,,,
22/01/2014,19.839,19.876,19.909,,,
23/01/2014,20.01,20.047,20.081,,,
24/01/2014,19.765,19.802,19.835,,,
27/01/2014,19.793,19.83,19.863,,,
28/01/2014,19.503,19.54,19.573,,,
29/01/2014,19.552,19.589,19.621,,,
30/01/2014,19.126,19.163,19.195,,,
31/01/2014,19.12,19.156,19.186,,,
3/02/2014,19.409,19.445,19.475,,,
4/02/2014,19.422,19.457,19.488,,,
5/02/2014,19.805,19.841,19.871,,,
6/02/2014,19.928,19.966,19.998,,,
7/02/2014,19.936,19.975,20.008,,,
10/02/2014,20.112,20.152,20.186,,,
11/02/2014,20.153,20.192,20.226,,,
12/02/2014,20.341,20.375,20.407,,,
13/02/2014,20.395,20.429,20.461,,,
14/02/2014,21.421,21.456,21.487,,,
18/02/2014,21.898,21.933,21.963,,,
19/02/2014,21.85,21.883,21.912,,,
20/02/2014,21.684,21.717,21.745,,,
21/02/2014,21.782,21.815,21.841,,,
24/02/2014,22.051,22.089,22.118,,,
25/02/2014,21.963,22.001,22.031,,,
26/02/2014,21.254,21.289,21.319,,,
27/02/2014,21.314,21.352,21.383,,,
28/02/2014,21.204,21.241,21.273,,,
3/03/2014,21.448,21.485,21.517,,,
4/03/2014,21.188,21.222,21.254,,,
5/03/2014,21.239,21.271,21.303,,,
6/03/2014,21.542,21.574,21.606,,,
7/03/2014,20.897,20.928,20.959,,,
10/03/2014,20.879,20.91,20.943,,,
11/03/2014,20.784,20.815,20.848,,,
12/03/2014,21.328,21.358,21.393,,,
13/03/2014,21.169,21.198,21.232,,,
14/03/2014,21.384,21.413,21.448,,,
17/03/2014,21.249,21.275,21.31,,,
18/03/2014,20.836,20.862,20.896,,,
19/03/2014,20.8,20.826,20.86,,,
20/03/2014,20.404,20.43,20.464,,,
21/03/2014,20.286,20.31,20.344,,,
24/03/2014,20.043,20.067,20.101,,,
25/03/2014,19.955,19.979,20.014,,,
26/03/2014,19.759,19.78,19.815,,,
27/03/2014,19.69,19.708,19.743,,,
28/03/2014,19.79,19.826,19.854,,,
31/03/2014,19.752,19.789,19.817,,,
1/04/2014,19.688,19.725,19.754,,,
2/04/2014,20.05,20.087,20.116,,,
3/04/2014,19.805,19.843,19.872,,,
4/04/2014,19.946,19.985,20.016,,,
7/04/2014,19.907,19.946,19.978,,,
8/04/2014,20.057,20.091,20.123,,,
9/04/2014,19.77,19.803,19.834,,,
10/04/2014,20.091,20.125,20.157,,,
11/04/2014,19.946,19.979,20.011,,,
14/04/2014,20.01,20.043,20.075,,,
15/04/2014,19.489,19.52,19.551,,,
16/04/2014,19.634,19.665,19.695,,,
17/04/2014,19.596,19.629,19.659,,,
21/04/2014,19.351,19.381,19.412,,,
22/04/2014,19.361,19.388,19.418,,,
23/04/2014,19.438,19.467,19.497,,,
24/04/2014,19.688,19.714,19.743,,,
25/04/2014,19.691,19.718,19.746,,,
28/04/2014,19.588,19.619,19.649,,,
29/04/2014,19.488,19.538,19.571,,,
30/04/2014,19.119,19.174,19.206,,,
1/05/2014,18.989,19.043,19.076,,,
2/05/2014,19.492,19.546,19.58,,,
5/05/2014,19.52,19.571,19.605,,,
6/05/2014,19.598,19.645,19.679,,,
7/05/2014,19.298,19.342,19.376,,,
8/05/2014,19.094,19.138,19.172,,,
9/05/2014,19.077,19.121,19.154,,,
12/05/2014,19.5,19.543,19.576,,,
13/05/2014,19.504,19.547,19.581,,,
14/05/2014,19.735,19.775,19.808,,,
15/05/2014,19.447,19.484,19.517,,,
16/05/2014,19.292,19.329,19.362,,,
19/05/2014,19.322,19.353,19.387,,,
20/05/2014,19.367,19.399,19.434,,,
21/05/2014,19.307,19.338,19.374,,,
22/05/2014,19.49,19.52,19.557,,,
23/05/2014,19.388,19.418,19.455,,,
27/05/2014,19.039,19.067,19.102,,,
28/05/2014,19.035,19.059,19.094,,,
29/05/2014,19.014,19.052,19.1,,,
30/05/2014,18.682,18.719,18.766,,,
2/06/2014,18.739,18.776,18.824,,,
3/06/2014,18.763,18.8,18.848,,,
4/06/2014,18.792,18.83,18.878,,,
5/06/2014,19.083,19.122,19.17,,,
6/06/2014,18.991,19.031,19.081,,,
9/06/2014,19.066,19.108,19.159,,,
10/06/2014,19.168,19.21,19.261,,,
11/06/2014,19.172,19.213,19.263,,,
12/06/2014,19.533,19.573,19.623,,,
13/06/2014,19.655,19.699,19.751,,,
16/06/2014,19.715,19.759,19.811,,,
17/06/2014,19.732,19.776,19.828,,,
18/06/2014,19.778,19.821,19.872,,,
19/06/2014,20.648,20.692,20.743,,,
20/06/2014,20.949,20.994,21.045,,,
23/06/2014,20.916,20.964,21.015,,,
24/06/2014,21.043,21.097,21.15,,,
25/06/2014,21.116,21.171,21.227,,,
26/06/2014,21.108,21.162,21.219,,,
27/06/2014,21.077,21.134,21.192,,,
30/06/2014,21.007,21.056,21.115,,,
1/07/2014,21.067,21.117,21.177,,,
2/07/2014,21.254,21.302,21.364,,,
3/07/2014,21.089,21.137,21.199,,,
7/07/2014,20.966,21.014,21.076,,,
8/07/2014,20.967,21.013,21.074,,,
9/07/2014,21.022,21.068,21.131,,,
10/07/2014,21.459,21.508,21.57,,,
11/07/2014,21.411,21.461,21.523,,,
14/07/2014,20.864,20.914,20.974,,,
15/07/2014,20.842,20.889,20.947,,,
16/07/2014,20.727,20.775,20.832,,,
17/07/2014,21.086,21.134,21.192,,,
18/07/2014,20.838,20.886,20.944,,,
21/07/2014,20.966,21.012,21.07,,,
22/07/2014,20.965,21.008,21.066,,,
23/07/2014,20.952,20.995,21.054,,,
24/07/2014,20.376,20.415,20.472,,,
25/07/2014,20.588,20.636,20.694,,,
28/07/2014,20.526,20.567,20.626,,,
29/07/2014,20.546,20.583,20.644,,,
30/07/2014,20.597,20.659,20.718,,,
31/07/2014,20.412,20.474,20.532,,,
1/08/2014,20.371,20.434,20.492,,,
4/08/2014,20.233,20.299,20.358,,,
5/08/2014,19.833,19.899,19.957,,,
6/08/2014,20.024,20.093,20.153,,,
7/08/2014,19.99,20.059,20.118,,,
8/08/2014,19.941,20.007,20.066,,,
11/08/2014,20.095,20.161,20.221,,,
12/08/2014,19.905,19.97,20.03,,,
13/08/2014,19.845,19.909,19.969,,,
14/08/2014,19.906,19.971,20.03,,,
15/08/2014,19.525,19.59,19.649,,,
18/08/2014,19.635,19.7,19.759,,,
19/08/2014,19.412,19.476,19.535,,,
20/08/2014,19.497,19.567,19.626,,,
21/08/2014,19.415,19.487,19.546,,,
22/08/2014,19.386,19.459,19.518,,,
25/08/2014,19.358,19.431,19.49,,,
26/08/2014,19.386,19.459,19.518,,,
27/08/2014,19.405,19.475,19.533,,,
28/08/2014,19.534,19.609,19.667,,,
29/08/2014,19.398,19.492,19.551,,,
2/09/2014,19.071,19.152,19.21,,,
3/09/2014,19.108,19.189,19.247,,,
4/09/2014,19.064,19.138,19.194,,,
5/09/2014,19.082,19.156,19.211,,,
8/09/2014,18.887,18.961,19.017,,,
9/09/2014,18.844,18.92,18.976,,,
10/09/2014,18.856,18.926,18.982,,,
11/09/2014,18.533,18.599,18.652,,,
12/09/2014,18.546,18.606,18.656,,,
15/09/2014,18.556,18.62,18.669,,,
16/09/2014,18.656,18.721,18.77,,,
17/09/2014,18.663,18.734,18.783,,,
18/09/2014,18.452,18.517,18.566,,,
19/09/2014,17.781,17.844,17.89,,,
22/09/2014,17.699,17.774,17.819,,,
23/09/2014,17.713,17.779,17.822,,,
24/09/2014,17.643,17.702,17.741,,,
25/09/2014,17.379,17.438,17.479,,,
26/09/2014,17.477,17.537,17.58,,,
29/09/2014,17.567,17.609,17.632,,,
30/09/2014,17.057,17.097,17.119,,,
1/10/2014,17.259,17.299,17.32,,,
2/10/2014,17.047,17.088,17.112,,,
3/10/2014,16.826,16.867,16.891,,,
6/10/2014,17.225,17.267,17.292,,,
7/10/2014,17.24,17.282,17.307,,,
8/10/2014,17.064,17.107,17.13,,,
9/10/2014,17.418,17.463,17.486,,,
10/10/2014,17.303,17.35,17.373,,,
13/10/2014,17.345,17.394,17.418,,,
14/10/2014,17.403,17.453,17.478,,,
15/10/2014,17.464,17.514,17.539,,,
16/10/2014,17.437,17.489,17.515,,,
17/10/2014,17.331,17.384,17.411,,,
20/10/2014,17.354,17.407,17.434,,,
21/10/2014,17.549,17.605,17.632,,,
22/10/2014,17.231,17.287,17.314,,,
23/10/2014,17.158,17.214,17.241,,,
24/10/2014,17.182,17.241,17.27,,,
27/10/2014,17.161,17.22,17.249,,,
28/10/2014,17.226,17.286,17.315,,,
29/10/2014,17.264,17.325,17.354,,,
30/10/2014,16.42,16.479,16.507,,,
31/10/2014,16.106,16.163,16.189,,,
3/11/2014,16.201,16.257,16.282,,,
4/11/2014,15.953,16.008,16.032,,,
5/11/2014,15.439,15.49,15.513,,,
6/11/2014,15.413,15.464,15.486,,,
7/11/2014,15.714,15.766,15.787,,,
10/11/2014,15.671,15.724,15.746,,,
11/11/2014,15.678,15.731,15.753,,,
12/11/2014,15.623,15.671,15.691,,,
13/11/2014,15.621,15.671,15.692,,,
14/11/2014,16.314,16.364,16.388,,,
17/11/2014,16.057,16.108,16.132,,,
18/11/2014,16.174,16.225,16.248,,,
19/11/2014,16.294,16.35,16.373,,,
20/11/2014,16.137,16.193,16.217,,,
21/11/2014,16.395,16.459,16.482,,,
24/11/2014,16.376,16.435,16.46,,,
25/11/2014,16.553,16.611,16.639,,,
26/11/2014,16.548,16.606,16.635,,,
28/11/2014,15.489,15.556,15.583,,,
1/12/2014,16.648,16.692,16.718,,,
2/12/2014,16.408,16.456,16.483,,,
3/12/2014,16.359,16.412,16.44,,,
4/12/2014,16.52,16.575,16.605,,,
5/12/2014,16.196,16.258,16.29,,,
8/12/2014,16.216,16.276,16.308,,,
9/12/2014,17.081,17.134,17.168,,,
10/12/2014,17.133,17.187,17.219,,,
11/12/2014,17.059,17.112,17.144,,,
12/12/2014,17.019,17.057,17.085,,,
15/12/2014,16.527,16.563,16.591,,,
16/12/2014,15.715,15.752,15.779,,,
17/12/2014,15.891,15.928,15.958,,,
18/12/2014,15.894,15.934,15.965,,,
19/12/2014,15.991,16.03,16.061,,,
22/12/2014,15.649,15.688,15.719,,,
23/12/2014,15.73,15.767,15.798,,,
24/12/2014,15.673,15.71,15.741,,,
26/12/2014,16.112,16.147,16.18,,,
29/12/2014,15.744,15.779,15.811,,,
30/12/2014,16.276,16.308,16.337,,,
31/12/2014,15.599,15.632,15.662,,,
2/01/2015,15.768,15.801,15.83,,,
5/01/2015,16.213,16.245,16.274,,,
6/01/2015,16.637,16.669,16.696,,,
7/01/2015,16.544,16.575,16.603,,,
8/01/2015,16.385,16.416,16.443,,,
9/01/2015,16.419,16.45,16.479,,,
12/01/2015,16.564,16.597,16.626,,,
13/01/2015,17.156,17.19,17.218,,,
14/01/2015,16.988,17.021,17.049,,,
15/01/2015,17.102,17.135,17.162,,,
16/01/2015,17.75,17.785,17.814,,,
20/01/2015,17.956,17.991,18.02,,,
21/01/2015,18.193,18.228,18.256,,,
22/01/2015,18.36,18.395,18.424,,,
23/01/2015,18.3,18.336,18.366,,,
26/01/2015,17.983,18.019,18.049,,,
27/01/2015,18.084,18.122,18.152,,,
28/01/2015,18.088,18.128,18.159,,,
29/01/2015,16.773,16.81,16.84,,,
30/01/2015,17.208,17.248,17.277,,,
2/02/2015,17.251,17.292,17.322,,,
3/02/2015,17.321,17.364,17.396,,,
4/02/2015,17.395,17.439,17.472,,,
5/02/2015,17.196,17.241,17.275,,,
6/02/2015,16.694,16.738,16.773,,,
9/02/2015,17.07,17.115,17.15,,,
10/02/2015,16.873,16.918,16.953,,,
11/02/2015,16.761,16.804,16.839,,,
12/02/2015,16.794,16.836,16.871,,,
13/02/2015,17.294,17.337,17.374,,,
17/02/2015,16.378,16.42,16.458,,,
18/02/2015,16.265,16.31,16.347,,,
19/02/2015,16.381,16.428,16.465,,,
20/02/2015,16.273,16.32,16.357,,,
23/02/2015,16.254,16.299,16.336,,,
24/02/2015,16.188,16.233,16.269,,,
25/02/2015,16.43,16.474,16.511,,,
26/02/2015,16.583,16.624,16.661,,,
27/02/2015,16.513,16.558,16.596,,,
2/03/2015,16.407,16.451,16.49,,,
3/03/2015,16.258,16.296,16.335,,,
4/03/2015,16.132,16.158,16.196,,,
5/03/2015,16.132,16.158,16.196,,,
6/03/2015,15.784,15.807,15.845,,,
9/03/2015,15.755,15.776,15.815,,,
10/03/2015,15.613,15.633,15.671,,,
11/03/2015,15.345,15.365,15.402,,,
12/03/2015,15.493,15.516,15.552,,,
13/03/2015,15.477,15.494,15.529,,,
16/03/2015,15.601,15.617,15.653,,,
17/03/2015,15.562,15.578,15.613,,,
18/03/2015,15.525,15.541,15.577,,,
19/03/2015,16.098,16.114,16.152,,,
20/03/2015,16.867,16.883,16.923,,,
23/03/2015,16.872,16.891,16.931,,,
24/03/2015,16.963,16.983,17.022,,,
25/03/2015,16.98,17,17.04,,,
26/03/2015,17.122,17.14,17.18,,,
27/03/2015,17.052,17.069,17.111,,,
30/03/2015,16.674,16.716,16.751,,,
31/03/2015,16.598,16.64,16.675,,,
1/04/2015,17.059,17.102,17.137,,,
2/04/2015,16.701,16.744,16.779,,,
6/04/2015,17.11,17.154,17.19,,,
7/04/2015,16.84,16.883,16.919,,,
8/04/2015,16.454,16.497,16.533,,,
9/04/2015,16.176,16.22,16.256,,,
10/04/2015,16.382,16.426,16.464,,,
13/04/2015,16.291,16.335,16.373,,,
14/04/2015,16.161,16.204,16.242,,,
15/04/2015,16.279,16.323,16.363,,,
16/04/2015,16.284,16.329,16.368,,,
17/04/2015,16.229,16.273,16.313,,,
20/04/2015,15.889,15.929,15.969,,,
21/04/2015,16.008,16.048,16.088,,,
22/04/2015,15.796,15.836,15.876,,,
23/04/2015,15.829,15.871,15.91,,,
24/04/2015,15.636,15.68,15.72,,,
27/04/2015,16.394,16.439,16.481,,,
28/04/2015,16.591,16.63,16.671,,,
29/04/2015,16.67,16.702,16.742,,,
30/04/2015,16.124,16.153,16.192,,,
1/05/2015,16.111,16.135,16.174,,,
4/05/2015,16.418,16.441,16.48,,,
5/05/2015,16.557,16.579,16.619,,,
6/05/2015,16.484,16.506,16.545,,,
7/05/2015,16.272,16.297,16.336,,,
8/05/2015,16.442,16.465,16.503,,,
11/05/2015,16.298,16.314,16.352,,,
12/05/2015,16.51,16.526,16.565,,,
13/05/2015,17.207,17.221,17.26,,,
14/05/2015,17.449,17.465,17.505,,,
15/05/2015,17.545,17.563,17.603,,,
18/05/2015,17.712,17.732,17.772,,,
19/05/2015,17.05,17.071,17.11,,,
20/05/2015,17.092,17.113,17.153,,,
21/05/2015,17.111,17.132,17.172,,,
22/05/2015,17.03,17.051,17.091,,,
26/05/2015,16.734,16.746,16.786,,,
27/05/2015,16.638,16.647,16.687,,,
28/05/2015,16.669,16.709,16.752,,,
29/05/2015,16.701,16.741,16.786,,,
1/06/2015,16.68,16.721,16.767,,,
2/06/2015,16.799,16.841,16.888,,,
3/06/2015,16.48,16.522,16.571,,,
4/06/2015,16.103,16.145,16.194,,,
5/06/2015,15.984,16.027,16.079,,,
8/06/2015,15.959,16.002,16.054,,,
9/06/2015,15.957,16,16.053,,,
10/06/2015,15.959,16.003,16.057,,,
11/06/2015,15.96,16.003,16.057,,,
12/06/2015,15.825,15.87,15.925,,,
15/06/2015,16.083,16.126,16.181,,,
16/06/2015,15.965,16.004,16.059,,,
17/06/2015,15.947,15.985,16.04,,,
18/06/2015,16.153,16.192,16.246,,,
19/06/2015,16.109,16.146,16.2,,,
22/06/2015,16.142,16.177,16.23,,,
23/06/2015,15.737,15.772,15.824,,,
24/06/2015,15.853,15.89,15.944,,,
25/06/2015,15.808,15.841,15.893,,,
26/06/2015,15.735,15.768,15.821,,,
29/06/2015,15.664,15.695,15.749,,,
30/06/2015,15.551,15.581,15.636,,,
1/07/2015,15.552,15.577,15.633,,,
2/07/2015,15.537,15.562,15.618,,,
6/07/2015,15.726,15.753,15.809,,,
7/07/2015,14.95,14.969,15.022,,,
8/07/2015,15.147,15.163,15.214,,,
9/07/2015,15.345,15.361,15.414,,,
10/07/2015,15.468,15.481,15.535,,,
13/07/2015,15.436,15.457,15.512,,,
14/07/2015,15.295,15.315,15.37,,,
15/07/2015,15.028,15.048,15.102,,,
16/07/2015,14.964,14.984,15.04,,,
17/07/2015,14.82,14.834,14.889,,,
20/07/2015,14.745,14.758,14.813,,,
21/07/2015,14.769,14.785,14.84,,,
22/07/2015,14.714,14.73,14.783,,,
23/07/2015,14.683,14.701,14.754,,,
24/07/2015,14.477,14.488,14.539,,,
27/07/2015,14.594,14.605,14.655,,,
28/07/2015,14.631,14.642,14.691,,,
29/07/2015,14.734,14.743,14.791,,,
30/07/2015,14.696,14.744,14.793,,,
31/07/2015,14.745,14.792,14.839,,,
3/08/2015,14.515,14.562,14.608,,,
4/08/2015,14.557,14.604,14.651,,,
5/08/2015,14.553,14.601,14.649,,,
6/08/2015,14.677,14.726,14.776,,,
7/08/2015,14.821,14.872,14.923,,,
10/08/2015,15.292,15.343,15.394,,,
11/08/2015,15.284,15.335,15.386,,,
12/08/2015,15.476,15.528,15.58,,,
13/08/2015,15.399,15.449,15.5,,,
14/08/2015,15.213,15.263,15.314,,,
17/08/2015,15.298,15.348,15.399,,,
