Date,KC1,KC2,KC3,,,
30/07/2007,112.95,117.05,120.75,,,
31/07/2007,114.3,118.3,122,,,
1/08/2007,113.1,117.05,120.7,,,
2/08/2007,116.2,120.15,123.75,,,
3/08/2007,117.65,121.55,125.1,,,
6/08/2007,118.4,122.4,126,,,
7/08/2007,117.45,121.5,125.15,,,
8/08/2007,118.5,122.55,126.15,,,
9/08/2007,119.5,123.5,127.1,,,
10/08/2007,120.6,124.65,128.2,,,
13/08/2007,120.75,124.75,128.3,,,
14/08/2007,119.15,123.15,126.75,,,
15/08/2007,119.2,123.2,126.8,,,
16/08/2007,111.3,115.25,118.85,,,
17/08/2007,115.55,119.5,123.2,,,
20/08/2007,114.85,118.85,122.55,,,
21/08/2007,114.25,118.35,122.1,,,
22/08/2007,114.45,118.8,122.6,,,
23/08/2007,115.85,119.7,123.45,,,
24/08/2007,114.65,119.05,122.85,,,
27/08/2007,113.1,117.2,120.95,,,
28/08/2007,113.65,117.55,121.35,,,
29/08/2007,112.65,116.1,119.9,,,
30/08/2007,111.75,116.15,119.95,,,
31/08/2007,112.65,115.85,119.65,,,
4/09/2007,114.55,117.95,121.65,,,
5/09/2007,112.45,116.05,119.8,,,
6/09/2007,113.55,116.75,120.5,,,
7/09/2007,113.75,116.9,120.75,,,
10/09/2007,117.05,120.05,123.8,,,
11/09/2007,116.55,119.5,123.25,,,
12/09/2007,117.1,120.05,123.8,,,
13/09/2007,116.2,119.3,123.1,,,
14/09/2007,118.05,120.9,124.65,,,
17/09/2007,125,127.8,131.2,,,
18/09/2007,126.7,130.4,133.75,,,
19/09/2007,131.35,134.85,136.8,,,
20/09/2007,133.15,136.55,138.5,,,
21/09/2007,129.9,133.5,135.55,,,
24/09/2007,132.4,136.05,138,,,
25/09/2007,133.1,136.7,138.7,,,
26/09/2007,128.6,132.3,134.4,,,
27/09/2007,128.8,132.55,134.6,,,
28/09/2007,128.65,132.3,134.35,,,
1/10/2007,134.85,138.4,140.35,,,
2/10/2007,134.3,137.85,139.8,,,
3/10/2007,135.85,139.5,141.55,,,
4/10/2007,135.2,138.8,140.75,,,
5/10/2007,137,140.65,142.15,,,
8/10/2007,138.75,142.45,144.2,,,
9/10/2007,133.75,137.55,139.45,,,
10/10/2007,133.4,137.15,139.05,,,
11/10/2007,138.25,142,143.85,,,
12/10/2007,139.3,143.05,144.95,,,
15/10/2007,130.05,133.95,136.1,,,
16/10/2007,128.15,132.05,134.35,,,
17/10/2007,129.55,133.5,135.8,,,
18/10/2007,125.4,129.4,131.7,,,
19/10/2007,125,128.95,131.2,,,
22/10/2007,123.55,127.65,129.9,,,
23/10/2007,123.85,127.9,130.15,,,
24/10/2007,123.5,127.5,129.85,,,
25/10/2007,120.6,124.7,127.1,,,
26/10/2007,121.45,125.55,127.95,,,
29/10/2007,122.35,126.45,128.9,,,
30/10/2007,121.9,126,128.4,,,
31/10/2007,121.35,125.45,127.9,,,
1/11/2007,122.6,126.65,129.1,,,
2/11/2007,118.9,123.05,125.6,,,
5/11/2007,119.95,124.1,126.65,,,
6/11/2007,120.7,124.85,127.45,,,
7/11/2007,120.45,124.65,127.25,,,
8/11/2007,121.9,126,128.6,,,
9/11/2007,121.75,125.8,128.35,,,
12/11/2007,121.75,125.9,128.5,,,
13/11/2007,122.6,126.75,129.3,,,
14/11/2007,124.2,128.3,130.9,,,
15/11/2007,124.8,128.9,131.45,,,
16/11/2007,124.9,129.05,131.6,,,
19/11/2007,121.65,125.85,128.45,,,
20/11/2007,124.35,127.75,130.3,,,
21/11/2007,123.45,126.6,129.1,,,
26/11/2007,122.1,125.6,128.1,,,
27/11/2007,122.25,125.6,128.15,,,
28/11/2007,125.8,128.95,131.5,,,
29/11/2007,125.2,128.55,131.1,,,
30/11/2007,125.95,129.2,131.7,,,
3/12/2007,126.65,129.95,132.45,,,
4/12/2007,127.35,130.6,133.1,,,
5/12/2007,128.05,131.15,133.65,,,
6/12/2007,125.9,129.05,131.6,,,
7/12/2007,127.75,131.15,133.7,,,
10/12/2007,130.2,133.5,136.1,,,
11/12/2007,130.1,133.5,136.05,,,
12/12/2007,130.8,134.15,136.75,,,
13/12/2007,130.15,133.4,136,,,
14/12/2007,130.75,133.95,136.55,,,
17/12/2007,130.2,133.45,136.05,,,
18/12/2007,131.35,134.55,137.1,,,
19/12/2007,134.5,137.1,139.6,,,
20/12/2007,133.7,136.3,138.8,,,
21/12/2007,134.2,136.8,139.3,,,
26/12/2007,133.65,136.25,138.75,,,
27/12/2007,131.8,134.4,136.9,,,
28/12/2007,133.1,135.65,138.15,,,
31/12/2007,136.2,138.75,141.25,,,
2/01/2008,134,136.65,139.1,,,
3/01/2008,135.2,137.8,140.25,,,
4/01/2008,132.7,135.3,137.7,,,
7/01/2008,131.4,134.05,136.5,,,
8/01/2008,135.45,138.15,140.6,,,
9/01/2008,135.6,138.3,140.8,,,
10/01/2008,136.65,139.3,141.85,,,
11/01/2008,136.3,139,141.55,,,
14/01/2008,137.55,140.25,142.8,,,
15/01/2008,136.85,139.55,142.1,,,
16/01/2008,134.9,137.6,140.15,,,
17/01/2008,134.4,137.05,139.6,,,
18/01/2008,133.1,135.8,138.35,,,
22/01/2008,135,137.7,140.25,,,
23/01/2008,131.3,133.95,136.5,,,
24/01/2008,132.35,135,137.55,,,
25/01/2008,131.45,134.05,136.6,,,
28/01/2008,134.2,136.8,139.3,,,
29/01/2008,133.7,136.3,138.8,,,
30/01/2008,136.55,139.15,141.6,,,
31/01/2008,138.15,140.7,143.15,,,
1/02/2008,139.1,141.65,144.1,,,
4/02/2008,142.7,145.25,147.6,,,
5/02/2008,142.6,145.2,147.5,,,
6/02/2008,143.15,145.75,148.05,,,
7/02/2008,143.3,145.95,148.2,,,
8/02/2008,147.2,149.8,152.05,,,
11/02/2008,147.9,150.5,152.7,,,
12/02/2008,147.95,150.55,152.75,,,
13/02/2008,149.5,152.15,154.45,,,
14/02/2008,152.6,155.2,157.35,,,
15/02/2008,149.85,152.4,154.45,,,
19/02/2008,155.05,157.75,159.85,,,
20/02/2008,154.6,157.45,159.75,,,
21/02/2008,156.35,159,161.45,,,
22/02/2008,160.15,162.4,164.8,,,
25/02/2008,161.7,164,166.35,,,
26/02/2008,158.2,160.3,162.7,,,
27/02/2008,161.5,164.1,166.45,,,
28/02/2008,165,167.5,169.8,,,
29/02/2008,164.6,166.8,169.05,,,
3/03/2008,165.4,167.55,169.85,,,
4/03/2008,162.8,165.05,167.4,,,
5/03/2008,161.75,163.9,166.3,,,
6/03/2008,152,154.75,157.15,,,
7/03/2008,148.75,151.45,153.8,,,
10/03/2008,148.25,150.5,152.8,,,
11/03/2008,150.15,152.05,154.45,,,
12/03/2008,151.85,153.95,156.35,,,
13/03/2008,155.6,157.85,160.25,,,
14/03/2008,150.05,152.2,154.6,,,
17/03/2008,134.3,136,138.5,,,
18/03/2008,135.8,137.55,140.05,,,
19/03/2008,132.95,135.45,137.8,,,
20/03/2008,130.9,133.4,135.75,,,
24/03/2008,128.75,131.25,133.65,,,
25/03/2008,132.65,135.15,137.55,,,
26/03/2008,132.3,134.85,137.3,,,
27/03/2008,132.55,135.1,137.5,,,
28/03/2008,130.4,132.95,135.4,,,
31/03/2008,127.4,129.95,132.45,,,
1/04/2008,129.1,131.65,134.15,,,
2/04/2008,128.65,131.2,133.65,,,
3/04/2008,131.3,133.85,136.3,,,
4/04/2008,131.9,134.45,136.95,,,
7/04/2008,133.6,136.15,138.65,,,
8/04/2008,133.2,135.75,138.25,,,
9/04/2008,136.5,139,141.5,,,
10/04/2008,131.75,134.25,136.75,,,
11/04/2008,130.85,133.25,135.65,,,
14/04/2008,131.1,133.45,135.85,,,
15/04/2008,134.2,136.5,138.9,,,
16/04/2008,134.75,137.1,139.5,,,
17/04/2008,139.65,141.9,144.3,,,
18/04/2008,135.25,137.45,139.85,,,
21/04/2008,131.4,133.6,136,,,
22/04/2008,135.3,136.7,139.05,,,
23/04/2008,135.4,136.35,138.65,,,
24/04/2008,130.75,131.6,133.85,,,
25/04/2008,130.45,131.3,133.55,,,
28/04/2008,133.55,134.5,136.8,,,
29/04/2008,134.35,135.3,137.6,,,
30/04/2008,134.55,135.45,137.75,,,
1/05/2008,128.4,129.25,131.65,,,
2/05/2008,128.55,129.4,131.85,,,
5/05/2008,131.75,132.6,135,,,
6/05/2008,132.85,133.6,136,,,
7/05/2008,130.15,131.1,133.55,,,
8/05/2008,133.9,134.55,136.9,,,
9/05/2008,136,136.55,138.9,,,
12/05/2008,138.2,138.55,140.9,,,
13/05/2008,136.9,137.25,139.55,,,
14/05/2008,137.3,137.7,139.95,,,
15/05/2008,136.7,136.8,139.05,,,
16/05/2008,138,138,140.3,,,
19/05/2008,135.1,135.2,137.5,,,
20/05/2008,136.8,139.15,142.5,,,
21/05/2008,140.45,142.85,146.25,,,
22/05/2008,134.2,136.6,139.95,,,
23/05/2008,134,136.3,139.65,,,
27/05/2008,132,134.35,137.75,,,
28/05/2008,135.6,137.95,141.35,,,
29/05/2008,132.5,134.85,138.3,,,
30/05/2008,133.9,136.25,139.65,,,
2/06/2008,137.35,139.75,143.25,,,
3/06/2008,132.5,134.9,138.45,,,
4/06/2008,132.75,135.15,138.7,,,
5/06/2008,135.8,138.2,141.7,,,
6/06/2008,135.85,138.25,141.8,,,
9/06/2008,131.05,133.45,137,,,
10/06/2008,135.05,137.45,141,,,
11/06/2008,133.6,136,139.55,,,
12/06/2008,134.6,137,140.55,,,
13/06/2008,134.4,136.8,140.35,,,
16/06/2008,136.05,138.7,142.35,,,
17/06/2008,139.1,141.75,145.45,,,
18/06/2008,136.65,139.35,143,,,
19/06/2008,136.95,139.65,143.35,,,
20/06/2008,143.95,146.7,150.4,,,
23/06/2008,143.8,146.45,150.1,,,
24/06/2008,145.85,148.35,152,,,
25/06/2008,147.6,150.35,153.9,,,
26/06/2008,151.25,153.65,157.25,,,
27/06/2008,150.15,152.55,156.1,,,
30/06/2008,150.9,153.2,156.75,,,
1/07/2008,152.7,155.35,158.95,,,
2/07/2008,153.45,155.95,159.5,,,
3/07/2008,149.55,151.9,155.45,,,
7/07/2008,141.05,143.3,146.9,,,
8/07/2008,139.7,142.4,146.1,,,
9/07/2008,138.35,140.6,144.3,,,
10/07/2008,139.25,141.5,145.2,,,
11/07/2008,140.05,142.25,145.9,,,
14/07/2008,140.8,142.9,146.55,,,
15/07/2008,138.5,140.7,144.4,,,
16/07/2008,138.85,140.95,144.65,,,
17/07/2008,135.55,137.65,141.3,,,
18/07/2008,135.65,137.75,141.45,,,
21/07/2008,135.4,137.3,141,,,
22/07/2008,137.45,141.1,144.7,,,
23/07/2008,135.95,139.6,143.2,,,
24/07/2008,135.2,138.9,142.5,,,
25/07/2008,137.3,141.05,144.65,,,
28/07/2008,135.3,139.05,142.6,,,
29/07/2008,136.4,140.15,143.75,,,
30/07/2008,137.55,141.3,144.9,,,
31/07/2008,139.35,143.15,146.8,,,
1/08/2008,140.15,143.95,147.6,,,
4/08/2008,136.85,140.65,144.3,,,
5/08/2008,140.2,143.95,147.6,,,
6/08/2008,137.9,141.7,145.35,,,
7/08/2008,140.45,144.3,148,,,
8/08/2008,135.8,139.7,143.4,,,
11/08/2008,135.85,139.8,143.55,,,
12/08/2008,137.45,141.35,145,,,
13/08/2008,135.55,139.45,143.15,,,
14/08/2008,135.15,139.05,142.8,,,
15/08/2008,132.85,136.8,140.5,,,
18/08/2008,133.95,137.95,141.65,,,
19/08/2008,136.2,140.1,143.85,,,
20/08/2008,137.3,141.2,144.9,,,
21/08/2008,139.85,143.65,147.35,,,
22/08/2008,140.25,144.2,147.9,,,
25/08/2008,139.1,143.3,146.95,,,
26/08/2008,143.7,147.95,151.6,,,
27/08/2008,143.8,148.1,151.75,,,
28/08/2008,143.25,147.8,151.45,,,
29/08/2008,141.9,145.75,149.4,,,
2/09/2008,140.55,144.45,148.2,,,
3/09/2008,139.9,143.4,147.1,,,
4/09/2008,143.5,146.75,150.45,,,
5/09/2008,138.85,142.65,146.4,,,
8/09/2008,139.7,143,146.8,,,
9/09/2008,136,140.1,144,,,
10/09/2008,136.7,140.8,144.7,,,
11/09/2008,134.35,138.45,142.35,,,
12/09/2008,135.1,139.2,143.1,,,
15/09/2008,135.25,139.05,142.9,,,
16/09/2008,129.85,133.4,137.3,,,
17/09/2008,129.45,132.9,136.8,,,
18/09/2008,126.45,130.45,134.35,,,
19/09/2008,133.1,136.95,139.5,,,
22/09/2008,136.6,140.55,143.1,,,
23/09/2008,134.9,138.85,141.4,,,
24/09/2008,135.65,139.6,142.15,,,
25/09/2008,137.6,141.55,144.1,,,
26/09/2008,134.15,138.3,140.85,,,
29/09/2008,130.25,134.6,137.35,,,
30/09/2008,130.45,134.8,137.6,,,
1/10/2008,129.1,133.4,136.25,,,
2/10/2008,125.45,129.9,132.8,,,
3/10/2008,122.05,126.75,129.8,,,
6/10/2008,114.5,119.3,122.4,,,
7/10/2008,114.2,119.1,122.2,,,
8/10/2008,114.55,119.5,122.65,,,
9/10/2008,114.65,119.5,122.65,,,
10/10/2008,115.35,120.2,123.35,,,
13/10/2008,117.65,122.5,125.5,,,
14/10/2008,118.95,123.8,126.8,,,
15/10/2008,113.25,118.15,121.25,,,
16/10/2008,112.95,117.85,121.05,,,
17/10/2008,115.6,120.45,123.65,,,
20/10/2008,114.5,119.15,122.2,,,
21/10/2008,114.25,119.05,122.1,,,
22/10/2008,112.6,117.4,120.45,,,
23/10/2008,110.1,115,118.05,,,
24/10/2008,108.65,113.55,116.55,,,
27/10/2008,107.75,112.6,115.6,,,
28/10/2008,107.7,112.65,115.7,,,
29/10/2008,112.2,117.1,120.1,,,
30/10/2008,111,115.9,118.9,,,
31/10/2008,113,117.75,120.65,,,
3/11/2008,112.35,117.25,120.2,,,
4/11/2008,116.7,121.55,124.5,,,
5/11/2008,116.4,121.25,124.25,,,
6/11/2008,111,115.85,118.8,,,
7/11/2008,112.1,117,120,,,
10/11/2008,112.8,117.5,120.45,,,
11/11/2008,112.3,116.95,119.8,,,
12/11/2008,111.75,116.4,119.3,,,
13/11/2008,110.4,114.95,117.8,,,
14/11/2008,110.95,115.45,118.3,,,
17/11/2008,110.55,114.7,117.55,,,
18/11/2008,110.6,114.6,117.35,,,
19/11/2008,111,114.05,116.8,,,
20/11/2008,108.3,111.35,114.15,,,
21/11/2008,108.95,110.75,113.55,,,
24/11/2008,112.2,114.05,116.85,,,
25/11/2008,112.5,114.4,117.15,,,
26/11/2008,114.1,116.3,119,,,
28/11/2008,114.1,116.1,118.6,,,
1/12/2008,111.65,113.55,116.1,,,
2/12/2008,110.25,111.9,114.5,,,
3/12/2008,109.6,111.25,113.8,,,
4/12/2008,104.5,106.15,108.75,,,
5/12/2008,101.6,103.2,105.8,,,
8/12/2008,107.75,109.5,112.1,,,
9/12/2008,108.05,109.85,112.45,,,
10/12/2008,108.45,111.05,113.65,,,
11/12/2008,111.05,112.7,115.15,,,
12/12/2008,109.85,112.15,114.6,,,
15/12/2008,108.3,110.55,112.9,,,
16/12/2008,109.6,111.1,113.4,,,
17/12/2008,110.5,112.3,114.6,,,
18/12/2008,110.7,112.5,114.8,,,
19/12/2008,110.95,113.3,115.5,,,
22/12/2008,108.35,110.7,113,,,
23/12/2008,107.45,109.8,112.05,,,
24/12/2008,108.05,110.3,112.5,,,
26/12/2008,108.4,110.65,112.85,,,
29/12/2008,106.65,108.95,111.2,,,
30/12/2008,107.55,109.85,112.05,,,
31/12/2008,112.05,114.3,116.5,,,
2/01/2009,110.9,113.15,115.4,,,
5/01/2009,107.7,109.95,112.25,,,
6/01/2009,116.1,118.4,120.65,,,
7/01/2009,114.2,116.35,118.4,,,
8/01/2009,113.45,115.55,117.65,,,
9/01/2009,116.9,118.95,121.05,,,
12/01/2009,114.5,116.6,118.75,,,
13/01/2009,114.75,116.8,118.95,,,
14/01/2009,114.65,116.7,118.75,,,
15/01/2009,113.9,115.95,118,,,
16/01/2009,115.8,117.85,119.8,,,
20/01/2009,114.9,117,118.95,,,
21/01/2009,117.55,119.6,121.6,,,
22/01/2009,119.45,121.55,123.6,,,
23/01/2009,119.65,121.8,123.8,,,
26/01/2009,122.2,124.35,126.35,,,
27/01/2009,121.9,124.1,126.25,,,
28/01/2009,122.5,124.7,126.8,,,
29/01/2009,121.5,123.7,125.8,,,
30/01/2009,118.9,121.1,123.2,,,
2/02/2009,119.75,121.95,124.15,,,
3/02/2009,119.25,121.45,123.65,,,
4/02/2009,115.9,118.05,120.25,,,
5/02/2009,119.2,121.35,123.6,,,
6/02/2009,119.55,121.75,123.95,,,
9/02/2009,121.4,123.55,125.75,,,
10/02/2009,116.85,119,121.2,,,
11/02/2009,115.8,117.8,120,,,
12/02/2009,112.15,114.45,116.7,,,
13/02/2009,112.35,115,117.3,,,
17/02/2009,110.35,113.05,115.35,,,
18/02/2009,108.85,111.6,113.9,,,
19/02/2009,109.7,112.5,114.85,,,
20/02/2009,108.9,111.2,113.55,,,
23/02/2009,110.85,113.15,115.5,,,
24/02/2009,111.2,113.3,115.55,,,
25/02/2009,110.65,112.85,115.1,,,
26/02/2009,110.7,113.15,115.35,,,
27/02/2009,109.45,111.9,114.2,,,
2/03/2009,103.55,105.7,107.9,,,
3/03/2009,104.1,106.5,108.7,,,
4/03/2009,106.3,108.7,110.9,,,
5/03/2009,106.55,108.7,110.95,,,
6/03/2009,105.3,107.2,109.4,,,
9/03/2009,104.2,106.3,108.55,,,
10/03/2009,103.85,105.95,108.15,,,
11/03/2009,104.95,107.05,109.2,,,
12/03/2009,108.45,110.55,112.7,,,
13/03/2009,108.3,110.15,112.25,,,
16/03/2009,108.85,110.75,112.85,,,
17/03/2009,109.25,111.25,113.25,,,
18/03/2009,111.15,113.15,115.05,,,
19/03/2009,114.2,116.15,118.05,,,
20/03/2009,116.2,118.2,120.35,,,
23/03/2009,117.5,119.5,121.6,,,
24/03/2009,116.75,118.7,120.8,,,
25/03/2009,116.7,118.7,120.8,,,
26/03/2009,117.35,119.3,121.45,,,
27/03/2009,115.85,117.8,119.85,,,
30/03/2009,113,114.95,117.05,,,
31/03/2009,115.75,117.7,119.75,,,
1/04/2009,114.5,116.45,118.5,,,
2/04/2009,116.8,118.75,120.8,,,
3/04/2009,118.4,120.4,122.45,,,
6/04/2009,117.5,119.45,121.55,,,
7/04/2009,117.5,119.5,121.65,,,
8/04/2009,118.2,120.2,122.4,,,
9/04/2009,119.3,121.35,123.55,,,
13/04/2009,115.2,117.3,119.55,,,
14/04/2009,115.4,117.5,119.8,,,
15/04/2009,115.7,117.55,119.85,,,
16/04/2009,113.75,115.55,117.8,,,
17/04/2009,111.85,113.75,116,,,
20/04/2009,111.65,113.6,115.85,,,
21/04/2009,112.25,114.35,116.55,,,
22/04/2009,116.95,117.75,119.9,,,
23/04/2009,117.75,118.25,120.35,,,
24/04/2009,119,119.45,121.55,,,
27/04/2009,114.9,115.4,117.6,,,
28/04/2009,115.7,116.25,118.45,,,
29/04/2009,116.05,116.5,118.7,,,
30/04/2009,115,115.9,118.1,,,
1/05/2009,119.85,120.4,122.55,,,
4/05/2009,120.2,120.85,122.85,,,
5/05/2009,123.65,124.65,126.7,,,
6/05/2009,123.95,124.9,126.9,,,
7/05/2009,123.65,124.6,126.55,,,
8/05/2009,125.7,126.7,128.65,,,
11/05/2009,127.85,128.5,130.35,,,
12/05/2009,128.15,128.8,130.8,,,
13/05/2009,126.9,127.15,129.15,,,
14/05/2009,127.95,128,129.85,,,
15/05/2009,127.55,127.8,129.65,,,
18/05/2009,129.4,129.4,131.25,,,
19/05/2009,132.3,134.15,136.35,,,
20/05/2009,133.3,135.1,136.95,,,
21/05/2009,135.8,137.6,139.4,,,
22/05/2009,135,136.9,138.7,,,
26/05/2009,136.45,138.3,140.1,,,
27/05/2009,135.5,137.4,139.15,,,
28/05/2009,136.8,138.75,140.7,,,
29/05/2009,137.4,139.4,141.35,,,
1/06/2009,142.25,144.2,145.85,,,
2/06/2009,142,143.95,145.8,,,
3/06/2009,138.35,140.35,142.4,,,
4/06/2009,139.2,141.15,143.35,,,
5/06/2009,133.85,135.85,138.3,,,
8/06/2009,130.05,132.1,134.6,,,
9/06/2009,131.15,133.25,135.7,,,
10/06/2009,130.3,132.45,135.05,,,
11/06/2009,131.6,133.7,136.3,,,
12/06/2009,129.55,131.65,134.3,,,
15/06/2009,121.35,123.4,126.2,,,
16/06/2009,122.4,124.55,127.35,,,
17/06/2009,118.45,120.85,123.65,,,
18/06/2009,120.45,122.85,125.65,,,
19/06/2009,116.7,119.7,122.55,,,
22/06/2009,117.7,120.45,123.2,,,
23/06/2009,116.15,118.95,121.75,,,
24/06/2009,116.15,119.15,122,,,
25/06/2009,117.55,120.25,123.05,,,
26/06/2009,116.75,119.2,122,,,
29/06/2009,117.85,120.25,123.1,,,
30/06/2009,117.3,119.9,122.8,,,
1/07/2009,116.4,119.05,121.95,,,
2/07/2009,115.05,117.8,120.75,,,
6/07/2009,115.4,118.1,120.95,,,
7/07/2009,114,116.7,119.7,,,
8/07/2009,113,115.2,118.2,,,
9/07/2009,113.55,115.65,118.65,,,
10/07/2009,112.3,114.4,117.45,,,
13/07/2009,112.3,114.9,117.95,,,
14/07/2009,112.9,115.5,118.5,,,
15/07/2009,115.65,117.95,120.95,,,
16/07/2009,113.5,115.65,118.7,,,
17/07/2009,116.25,118.7,121.7,,,
20/07/2009,119.75,122.3,125.25,,,
21/07/2009,119.95,122.5,125.5,,,
22/07/2009,120.1,123.15,126,,,
23/07/2009,124.55,127.65,130.55,,,
24/07/2009,123.95,127.05,129.95,,,
27/07/2009,124.45,127.55,130.5,,,
28/07/2009,122.8,125.85,128.8,,,
29/07/2009,122.85,125.95,128.85,,,
30/07/2009,124.95,128.1,130.95,,,
31/07/2009,127.85,131,133.85,,,
3/08/2009,133.05,136.15,138.95,,,
4/08/2009,133,136.05,138.95,,,
5/08/2009,131.5,134.5,137.4,,,
6/08/2009,134.7,137.8,140.55,,,
7/08/2009,137.9,141,143.65,,,
10/08/2009,135.85,139,141.75,,,
11/08/2009,136.9,140.05,142.95,,,
12/08/2009,135.55,138.7,141.6,,,
13/08/2009,132.75,136.05,138.95,,,
14/08/2009,128.95,132.35,135.3,,,
17/08/2009,125.45,128.95,131.9,,,
18/08/2009,124.75,128.25,131.2,,,
19/08/2009,125.35,128.7,131.65,,,
20/08/2009,122.7,125.8,128.7,,,
21/08/2009,123.7,125.05,128,,,
24/08/2009,121,122.5,125.4,,,
25/08/2009,120.05,121.4,124.35,,,
26/08/2009,123.6,124.5,127.45,,,
27/08/2009,120.15,121.35,124.3,,,
28/08/2009,121.1,122.3,125.2,,,
31/08/2009,120.9,122.3,125.2,,,
1/09/2009,119.2,120.1,123.05,,,
2/09/2009,120.4,121.15,124.05,,,
3/09/2009,119.8,120.8,123.7,,,
4/09/2009,122.85,124.1,127.05,,,
8/09/2009,123,124.6,127.55,,,
9/09/2009,123.7,125.2,128.15,,,
10/09/2009,123.4,124.65,127.6,,,
11/09/2009,125.3,126.55,129.45,,,
14/09/2009,132.1,133.1,136.05,,,
15/09/2009,133.6,134.6,137.55,,,
16/09/2009,133.2,134.2,137.15,,,
17/09/2009,135.05,136.05,138.95,,,
18/09/2009,134.8,136.05,138.95,,,
21/09/2009,135.65,138.4,140.25,,,
22/09/2009,138.05,140.8,142.6,,,
23/09/2009,136.4,139.15,140.9,,,
24/09/2009,129.3,132.25,134.05,,,
25/09/2009,127.7,130.6,132.45,,,
28/09/2009,127.15,130.1,131.9,,,
29/09/2009,125.5,128.45,130.4,,,
30/09/2009,127.8,130.7,132.6,,,
1/10/2009,126.7,129.6,131.5,,,
2/10/2009,129.7,132.65,134.55,,,
5/10/2009,129.45,132.45,134.4,,,
6/10/2009,133.6,136.5,138.4,,,
7/10/2009,134.25,137.1,139,,,
8/10/2009,137.9,140.65,142.4,,,
9/10/2009,135.65,138.35,140.05,,,
12/10/2009,138.05,140.9,142.7,,,
13/10/2009,138.45,141.3,143.2,,,
14/10/2009,139.25,142.05,143.9,,,
15/10/2009,137.75,140.55,142.5,,,
16/10/2009,142.85,145.5,147.1,,,
19/10/2009,144.25,146.9,148.55,,,
20/10/2009,141.8,144.45,146.15,,,
21/10/2009,144.3,146.9,148.55,,,
22/10/2009,143.65,146.4,148.05,,,
23/10/2009,137.15,140.05,141.85,,,
26/10/2009,136.5,139.45,141.35,,,
27/10/2009,136.35,139.3,141.2,,,
28/10/2009,134.6,137.55,139.4,,,
29/10/2009,136.75,139.75,141.65,,,
30/10/2009,135.5,138.55,140.45,,,
2/11/2009,142.35,145.4,147.25,,,
3/11/2009,141.1,144.2,146.15,,,
4/11/2009,140.75,143.85,145.75,,,
5/11/2009,142.1,145.15,146.9,,,
6/11/2009,138.9,141.95,143.85,,,
9/11/2009,140.05,143.15,145,,,
10/11/2009,134.05,137.15,139,,,
11/11/2009,132.7,135.8,137.55,,,
12/11/2009,130.65,133.65,135.5,,,
13/11/2009,131.1,134.2,136,,,
16/11/2009,136.35,139.45,141.25,,,
17/11/2009,135.75,138.85,140.6,,,
18/11/2009,138.05,140.55,142.25,,,
19/11/2009,135.05,137.05,138.75,,,
20/11/2009,134.6,135.75,137.45,,,
23/11/2009,136.3,137.4,139.15,,,
24/11/2009,136.05,136.15,137.85,,,
25/11/2009,138.8,138.9,140.65,,,
27/11/2009,137.95,138.05,139.85,,,
30/11/2009,141.8,142,143.7,,,
1/12/2009,142.5,142.7,144.4,,,
2/12/2009,143.2,143.7,145.4,,,
3/12/2009,144.15,144.65,146.3,,,
4/12/2009,141.1,141.35,143.05,,,
7/12/2009,146.25,146.6,148.25,,,
8/12/2009,143.65,143.9,145.6,,,
9/12/2009,141.55,141.65,143.35,,,
10/12/2009,142.65,142.7,144.4,,,
11/12/2009,142.6,142.65,144.4,,,
14/12/2009,145.85,145.9,147.6,,,
15/12/2009,147.2,147.25,148.9,,,
16/12/2009,148.2,148.3,149.9,,,
17/12/2009,146,146.2,147.85,,,
18/12/2009,146.25,145.25,146.95,,,
21/12/2009,145.6,147.25,148.35,,,
22/12/2009,142.45,144.2,145.45,,,
23/12/2009,142.65,144.4,145.75,,,
24/12/2009,139.3,141,142.35,,,
28/12/2009,136.95,138.7,140.25,,,
29/12/2009,136.35,138.15,139.6,,,
30/12/2009,136.65,138.45,139.9,,,
31/12/2009,135.95,137.6,139.05,,,
4/01/2010,141.85,143.65,145,,,
5/01/2010,141,142.85,144.25,,,
6/01/2010,141.6,143.4,144.8,,,
7/01/2010,141.9,143.75,145.25,,,
8/01/2010,145.35,147.2,148.7,,,
11/01/2010,143.7,145.55,146.95,,,
12/01/2010,143.1,144.95,146.6,,,
13/01/2010,145.15,146.9,148.5,,,
14/01/2010,144.35,146.05,147.7,,,
15/01/2010,140.75,142.55,144.15,,,
19/01/2010,140.9,142.65,144.3,,,
20/01/2010,139.2,141,142.65,,,
21/01/2010,138.7,140.45,142.05,,,
22/01/2010,139.6,141.4,143,,,
25/01/2010,139.4,141.2,142.75,,,
26/01/2010,138.25,140.1,141.8,,,
27/01/2010,133.55,135.45,137.1,,,
28/01/2010,132.95,134.85,136.5,,,
29/01/2010,131.7,133.6,135.1,,,
1/02/2010,132.55,134.45,135.95,,,
2/02/2010,135.05,136.95,138.4,,,
3/02/2010,133,134.85,136.2,,,
4/02/2010,131.55,133.4,134.8,,,
5/02/2010,128.8,130.7,132.15,,,
8/02/2010,130.65,132.55,134.05,,,
9/02/2010,130.4,132.25,133.85,,,
10/02/2010,132.2,133.8,135.3,,,
11/02/2010,132.2,133.65,135.15,,,
12/02/2010,132.75,134.3,135.8,,,
16/02/2010,133.45,135.05,136.55,,,
17/02/2010,132.25,134.65,136.15,,,
18/02/2010,134.1,136.4,137.9,,,
